894	1	-0.632190067881385
652	1	2.86780993211861
507	1	-1.63219006788139
2217	1	-1.63219006788139
268	1	3.36780993211861
2617	1	-1.63219006788139
2334	1	-1.63219006788139
811	1	-1.63219006788139
811	3	-0.632190067881385
516	2	-1.63219006788139
1844	2	3.36780993211861
1844	1	-0.632190067881385
268	1	2.86780993211861
967	1	-0.632190067881385
1973	3	-5.63219006788139
269	2	-1.63219006788139
2956	1	3.36780993211861
869	2	-1.63219006788139
2173	1	-1.63219006788139
1214	1	-0.632190067881385
2639	1	2.36780993211861
674	2	-0.632190067881385
2991	1	4.86780993211862
1085	2	2.36780993211861
1974	1	4.86780993211862
1597	1	4.86780993211862
1893	1	-1.63219006788139
145	2	2.36780993211861
1035	3	-0.632190067881385
1529	2	-1.63219006788139
674	3	-0.632190067881385
269	1	-0.632190067881385
967	2	-0.632190067881385
2821	1	-0.632190067881385
674	2	2.36780993211861
2309	1	4.86780993211862
1035	1	2.36780993211861
1572	2	-2.63219006788139
1035	1	2.86780993211861
958	2	2.86780993211861
958	1	-0.632190067881385
2085	1	3.36780993211861
516	2	-0.632190067881385
1369	2	-0.632190067881385
2415	2	-0.632190067881385
811	2	-0.632190067881385
2085	1	2.36780993211861
2085	3	-1.63219006788139
681	2	-0.632190067881385
1875	4	2.86780993211861
507	1	-0.632190067881385
516	1	-0.632190067881385
1385	2	2.36780993211861
1081	2	-0.632190067881385
958	1	-0.632190067881385
457	4	4.86780993211862
1702	3	-1.63219006788139
2377	1	-1.63219006788139
2617	2	-0.632190067881385
1702	2	-0.632190067881385
1893	3	2.36780993211861
1973	1	4.86780993211862
2537	1	4.86780993211862
242	1	-2.63219006788139
653	1	4.86780993211862
1893	1	-0.632190067881385
1256	1	-1.63219006788139
1372	2	-1.63219006788139
2861	1	-1.63219006788139
1736	1	4.86780993211862
516	1	-1.63219006788139
1702	3	-5.63219006788139
811	2	-0.632190067881385
674	3	-0.632190067881385
269	3	4.86780993211862
1235	1	2.36780993211861
116	1	2.86780993211861
1318	1	2.36780993211861
911	1	-0.632190067881385
2439	2	4.86780993211862
2408	1	-1.63219006788139
1974	1	-0.632190067881385
2956	2	2.36780993211861
2398	3	2.36780993211861
1198	1	2.36780993211861
1398	1	2.36780993211861
2537	1	2.36780993211861
1974	1	-0.632190067881385
1318	3	-0.632190067881385
2991	2	-0.632190067881385
1844	3	-2.63219006788139
2537	1	3.36780993211861
2018	1	2.36780993211861
179	1	-0.632190067881385
1572	1	2.36780993211861
1198	2	4.86780993211862
1608	1	-0.632190067881385
1614	1	-2.63219006788139
1198	1	4.86780993211862
1535	1	2.36780993211861
2617	2	2.36780993211861
242	1	-2.63219006788139
269	3	2.36780993211861
1385	1	2.36780993211861
674	1	-1.63219006788139
2309	1	0.367809932118615
1614	1	-5.63219006788139
2656	1	4.86780993211862
1827	1	2.36780993211861
645	2	-1.63219006788139
588	1	-5.63219006788139
1035	1	-0.632190067881385
1930	1	2.36780993211861
457	1	-1.63219006788139
1081	2	3.36780993211861
529	2	3.36780993211861
391	1	4.86780993211862
391	1	-1.63219006788139
242	1	-0.632190067881385
1614	1	-0.632190067881385
1385	2	-0.632190067881385
516	1	-0.632190067881385
1893	1	2.36780993211861
2240	1	-5.63219006788139
1009	1	2.36780993211861
1821	1	-0.632190067881385
1614	1	-1.63219006788139
1702	3	-0.632190067881385
1702	1	2.36780993211861
116	1	-2.63219006788139
179	1	-0.632190067881385
2398	1	2.36780993211861
1214	1	-0.632190067881385
1572	3	-2.63219006788139
1893	1	-1.63219006788139
1614	4	-1.63219006788139
507	2	-0.632190067881385
2617	2	-0.632190067881385
853	1	-2.63219006788139
457	2	2.36780993211861
2265	1	-0.632190067881385
2734	1	2.36780993211861
2610	2	-1.63219006788139
1614	1	-0.632190067881385
2309	1	-0.632190067881385
2240	2	-5.63219006788139
2642	3	-0.632190067881385
1702	1	-5.63219006788139
740	1	2.36780993211861
1535	2	4.86780993211862
1670	1	0.367809932118615
958	2	-2.63219006788139
116	2	2.36780993211861
1930	2	4.86780993211862
1614	1	-0.632190067881385
1003	2	2.36780993211861
1536	2	2.36780993211861
604	2	4.86780993211862
2463	2	-0.632190067881385
2861	2	-0.632190067881385
853	2	-1.63219006788139
1572	3	3.36780993211861
2113	1	-2.63219006788139
242	3	-0.632190067881385
275	1	-0.632190067881385
813	1	-1.63219006788139
1572	1	-0.632190067881385
2956	1	-2.63219006788139
2617	2	3.36780993211861
1035	2	4.86780993211862
869	2	4.86780993211862
869	2	-0.632190067881385
1021	1	-0.632190067881385
1398	1	-2.63219006788139
391	1	2.36780993211861
2561	1	4.86780993211862
2463	4	-7.63219006788139
1893	2	2.36780993211861
958	2	-5.63219006788139
1035	1	-0.632190067881385
2258	1	-7.63219006788139
853	1	3.36780993211861
911	1	-0.632190067881385
996	3	2.36780993211861
116	1	-1.63219006788139
428	1	-1.63219006788139
2128	1	2.36780993211861
681	2	-0.632190067881385
2415	1	-0.632190067881385
1492	2	-0.632190067881385
1492	1	-0.632190067881385
2398	1	2.36780993211861
1875	2	-0.632190067881385
1535	1	-1.63219006788139
1650	3	-2.63219006788139
2642	1	4.86780993211862
1021	1	-0.632190067881385
1009	1	2.36780993211861
360	3	2.36780993211861
1614	2	-1.63219006788139
269	3	2.36780993211861
242	1	-1.63219006788139
2639	2	-1.63219006788139
1974	1	2.36780993211861
2240	1	-0.632190067881385
1035	1	-1.63219006788139
2217	3	-0.632190067881385
1492	3	-0.632190067881385
457	1	2.36780993211861
1608	1	-0.632190067881385
512	1	-0.632190067881385
457	2	2.36780993211861
2265	2	-0.632190067881385
1433	2	-0.632190067881385
985	3	-0.632190067881385
2085	1	-1.63219006788139
1372	1	4.86780993211862
967	1	-2.63219006788139
1608	3	-5.63219006788139
1372	2	-1.63219006788139
268	3	-0.632190067881385
1235	2	-0.632190067881385
811	1	-2.63219006788139
391	1	2.36780993211861
2085	1	-1.63219006788139
428	3	-0.632190067881385
1101	1	4.86780993211862
1670	3	-7.63219006788139
179	1	-0.632190067881385
2251	3	-0.632190067881385
2561	2	2.36780993211861
2991	1	-0.632190067881385
2309	1	0.367809932118615
653	1	-0.632190067881385
1009	1	-5.63219006788139
536	1	-0.632190067881385
2991	2	0.367809932118615
690	1	4.86780993211862
2617	1	-7.63219006788139
690	1	-2.63219006788139
2217	2	-0.632190067881385
967	2	-0.632190067881385
2781	1	-0.632190067881385
1614	3	-1.63219006788139
242	2	0.367809932118615
2309	1	2.36780993211861
852	1	-0.632190067881385
2309	2	0.367809932118615
179	1	-7.63219006788139
1844	1	-0.632190067881385
457	1	-5.63219006788139
2861	4	0.367809932118615
242	1	-0.632190067881385
1670	3	2.36780993211861
2415	1	2.36780993211861
2415	3	2.36780993211861
2309	1	-1.63219006788139
116	2	-1.63219006788139
811	1	-1.63219006788139
2639	1	-0.632190067881385
242	1	4.86780993211862
2206	2	-0.632190067881385
1021	1	0.367809932118615
2415	3	3.36780993211861
1035	1	-2.63219006788139
811	1	-2.63219006788139
2173	2	-5.63219006788139
2085	1	2.36780993211861
1702	1	-2.63219006788139
2085	1	4.86780993211862
569	1	-5.63219006788139
268	1	4.86780993211862
269	1	-0.632190067881385
116	4	-2.63219006788139
811	1	2.36780993211861
771	1	2.36780993211861
811	1	-0.632190067881385
2463	1	-0.632190067881385
1035	2	2.36780993211861
457	3	-5.63219006788139
2781	1	-1.63219006788139
1930	1	-2.63219006788139
2085	2	-1.63219006788139
2617	1	-1.63219006788139
811	1	-0.632190067881385
2415	2	-0.632190067881385
1024	1	2.36780993211861
1075	2	-0.632190067881385
2861	3	-0.632190067881385
967	1	-0.632190067881385
2085	1	-0.632190067881385
1614	2	-5.63219006788139
1536	1	2.36780993211861
1614	1	-0.632190067881385
1318	1	-2.63219006788139
242	2	-2.63219006788139
2463	2	-0.632190067881385
1844	1	-0.632190067881385
967	2	-5.63219006788139
2260	1	-0.632190067881385
1608	2	2.36780993211861
1973	3	4.86780993211862
958	2	4.86780993211862
681	1	-0.632190067881385
2206	1	-0.632190067881385
1492	3	-0.632190067881385
2206	3	-2.63219006788139
880	1	2.36780993211861
2260	2	-1.63219006788139
674	1	-0.632190067881385
457	1	-1.63219006788139
428	1	3.36780993211861
1372	1	-1.63219006788139
2128	1	-0.632190067881385
2085	2	-0.632190067881385
242	1	-0.632190067881385
427	2	-1.63219006788139
911	2	2.36780993211861
2991	1	2.36780993211861
2533	1	3.36780993211861
674	3	-2.63219006788139
269	1	-0.632190067881385
2309	2	2.36780993211861
2606	2	2.36780993211861
2821	1	-1.63219006788139
1435	1	-0.632190067881385
869	1	2.36780993211861
428	2	2.36780993211861
242	1	-2.63219006788139
1021	1	-1.63219006788139
636	1	-0.632190067881385
487	2	4.86780993211862
1492	1	2.36780993211861
653	1	2.36780993211861
2128	1	2.36780993211861
1075	2	-0.632190067881385
2018	1	2.36780993211861
869	1	-0.632190067881385
1893	1	2.36780993211861
1198	2	2.36780993211861
1318	3	-0.632190067881385
2128	2	-2.63219006788139
1492	1	2.36780993211861
2606	1	-1.63219006788139
853	1	-1.63219006788139
269	1	-0.632190067881385
1572	1	-1.63219006788139
1492	1	4.86780993211862
681	1	-0.632190067881385
2398	1	-0.632190067881385
674	1	0.367809932118615
457	1	-5.63219006788139
1821	1	-5.63219006788139
2240	1	-0.632190067881385
967	1	-0.632190067881385
1492	2	-0.632190067881385
1614	2	2.36780993211861
681	1	-0.632190067881385
811	1	-0.632190067881385
1433	1	-0.632190067881385
2025	1	-0.632190067881385
934	1	-0.632190067881385
275	2	3.36780993211861
461	3	4.86780993211862
2398	2	2.36780993211861
1372	2	2.36780993211861
1433	1	2.36780993211861
2398	2	4.86780993211862
269	2	2.36780993211861
1973	1	-0.632190067881385
1009	1	2.36780993211861
2991	1	-1.63219006788139
2462	1	-0.632190067881385
2463	1	-5.63219006788139
461	1	-1.63219006788139
1372	1	-1.63219006788139
1650	3	-0.632190067881385
1821	1	-5.63219006788139
2642	1	-4.63219006788139
269	2	-0.632190067881385
1024	2	-7.63219006788139
2018	2	-1.63219006788139
2415	2	-0.632190067881385
2856	1	-0.632190067881385
2206	1	-0.632190067881385
1617	1	2.36780993211861
1009	1	2.36780993211861
1009	1	-1.63219006788139
1608	3	-1.63219006788139
2415	1	-0.632190067881385
1974	1	-0.632190067881385
1198	1	4.86780993211862
1492	2	2.36780993211861
391	1	-2.63219006788139
428	2	-0.632190067881385
2861	1	-1.63219006788139
2206	3	-1.63219006788139
2265	1	-5.63219006788139
242	3	-0.632190067881385
2217	1	-1.63219006788139
2206	2	2.36780993211861
179	1	2.36780993211861
1827	2	2.36780993211861
2991	1	2.86780993211861
2606	2	-0.632190067881385
242	1	-1.63219006788139
2396	1	2.36780993211861
2991	1	-1.63219006788139
2462	1	4.86780993211862
2398	1	4.86780993211862
1608	3	4.86780993211862
1572	1	-0.632190067881385
1009	2	-1.63219006788139
275	1	-0.632190067881385
1875	2	2.36780993211861
938	1	2.36780993211861
2309	1	4.86780993211862
269	2	2.36780993211861
2085	2	-0.632190067881385
1804	3	-2.63219006788139
242	1	2.36780993211861
2085	2	4.86780993211862
2809	2	-0.632190067881385
2025	2	2.36780993211861
2463	1	-1.63219006788139
2260	3	-0.632190067881385
2173	1	0.367809932118615
2462	2	-2.63219006788139
2265	1	2.86780993211861
853	1	-0.632190067881385
2265	1	-0.632190067881385
780	1	-0.632190067881385
1035	2	-0.632190067881385
457	2	-2.63219006788139
2240	2	2.36780993211861
2265	2	-0.632190067881385
2309	4	-0.632190067881385
1974	1	-1.63219006788139
2606	1	-2.63219006788139
242	1	-0.632190067881385
1670	1	-2.63219006788139
2398	2	4.86780993211862
2398	1	4.86780993211862
242	1	-2.63219006788139
2398	1	4.86780993211862
1198	1	4.86780993211862
2265	3	-2.63219006788139
1623	1	2.36780993211861
2173	3	-1.63219006788139
1372	3	2.36780993211861
1492	4	-0.632190067881385
674	1	-1.63219006788139
2085	1	2.36780993211861
1009	1	-5.63219006788139
2462	1	-0.632190067881385
616	2	-0.632190067881385
2991	1	-0.632190067881385
2463	2	-2.63219006788139
1009	1	-5.63219006788139
2085	1	-1.63219006788139
2734	1	2.36780993211861
2206	1	-0.632190067881385
1623	1	0.367809932118615
1670	2	0.367809932118615
1398	3	-2.63219006788139
1973	1	-1.63219006788139
2991	1	2.36780993211861
2964	1	4.86780993211862
1572	2	-1.63219006788139
869	3	3.36780993211861
391	2	-1.63219006788139
457	4	-5.63219006788139
1433	3	-1.63219006788139
242	1	-0.632190067881385
2415	1	2.36780993211861
2956	1	2.36780993211861
1432	2	3.36780993211861
1974	1	-0.632190067881385
2610	2	-0.632190067881385
268	2	-4.63219006788139
1623	1	-0.632190067881385
275	2	-1.63219006788139
811	1	4.86780993211862
1003	2	4.86780993211862
1844	3	-1.63219006788139
1572	1	2.36780993211861
1930	1	2.36780993211861
1974	1	-0.632190067881385
1419	1	-0.632190067881385
567	1	2.36780993211861
2427	3	-0.632190067881385
428	2	-0.632190067881385
516	2	2.36780993211861
1875	1	-0.632190067881385
242	1	-0.632190067881385
242	2	-1.63219006788139
967	2	2.36780993211861
516	1	0.367809932118615
1398	1	0.367809932118615
1035	1	-0.632190067881385
268	1	2.86780993211861
428	3	2.36780993211861
2408	1	2.36780993211861
391	1	-0.632190067881385
811	1	-0.632190067881385
2528	1	2.36780993211861
2781	1	2.36780993211861
428	1	-5.63219006788139
242	2	-0.632190067881385
74	2	-1.63219006788139
2528	1	-1.63219006788139
811	1	2.36780993211861
2887	1	-5.63219006788139
391	1	-0.632190067881385
811	1	-1.63219006788139
843	1	2.36780993211861
662	1	4.86780993211862
518	1	-0.632190067881385
2463	1	-2.63219006788139
518	2	-1.63219006788139
518	1	-0.632190067881385
1893	3	-1.63219006788139
1804	1	-0.632190067881385
1419	1	-0.632190067881385
2309	1	-0.632190067881385
242	1	-0.632190067881385
242	1	-0.632190067881385
1893	1	-1.63219006788139
2533	1	-2.63219006788139
2398	2	3.36780993211861
391	2	4.86780993211862
1723	1	-0.632190067881385
2085	1	-1.63219006788139
1009	1	-0.632190067881385
1009	1	2.36780993211861
1736	1	-1.63219006788139
843	1	2.86780993211861
1385	1	4.86780993211862
1974	1	-1.63219006788139
2415	1	2.36780993211861
2991	1	-0.632190067881385
2463	1	-2.63219006788139
391	2	0.367809932118615
2991	1	-1.63219006788139
516	1	2.36780993211861
1369	1	-0.632190067881385
1827	1	-2.63219006788139
771	1	-2.63219006788139
428	2	-0.632190067881385
2617	1	2.36780993211861
2415	1	-2.63219006788139
1318	2	3.36780993211861
1235	3	2.36780993211861
391	1	-1.63219006788139
2887	1	-5.63219006788139
518	2	-0.632190067881385
1893	1	-1.63219006788139
2258	1	-0.632190067881385
2956	1	2.36780993211861
269	1	-1.63219006788139
2265	3	-5.63219006788139
1009	2	2.36780993211861
1235	1	2.36780993211861
2781	2	-0.632190067881385
1256	1	2.36780993211861
2265	1	-2.63219006788139
518	3	-0.632190067881385
2463	2	4.86780993211862
811	1	-0.632190067881385
780	1	2.36780993211861
2260	1	4.86780993211862
428	1	-2.63219006788139
843	1	-0.632190067881385
811	1	4.86780993211862
242	1	-0.632190067881385
2265	2	-5.63219006788139
1974	1	-2.63219006788139
391	1	2.36780993211861
461	1	0.367809932118615
681	1	-0.632190067881385
1235	1	-0.632190067881385
268	1	-5.63219006788139
1009	1	2.36780993211861
1974	1	4.86780993211862
2991	1	-5.63219006788139
2309	1	-1.63219006788139
1930	3	-1.63219006788139
391	3	-0.632190067881385
2991	1	2.36780993211861
516	1	-0.632190067881385
2991	1	-0.632190067881385
1398	2	-1.63219006788139
1372	3	-0.632190067881385
958	1	-0.632190067881385
1893	1	3.36780993211861
1009	1	-0.632190067881385
1009	1	2.36780993211861
2309	3	-1.63219006788139
2991	1	-5.63219006788139
518	1	2.36780993211861
268	1	-2.63219006788139
242	3	-2.63219006788139
116	2	3.36780993211861
684	1	-1.63219006788139
811	2	-0.632190067881385
1827	1	-1.63219006788139
242	1	-0.632190067881385
2265	1	2.36780993211861
2956	1	-2.63219006788139
2240	1	2.36780993211861
391	2	-1.63219006788139
1198	1	2.36780993211861
2113	1	-0.632190067881385
242	2	-0.632190067881385
